ServiceID,CustomerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
14401,0463-ZSDNT,Yes,No,DSL,No,No,No,No,No,Yes
14402,0464-WJTKO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14403,0468-YRPXN,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
14404,0471-ARVMX,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
14405,0471-LVHGK,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
14406,0475-RIJEP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
14407,0479-HMSWA,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
14408,0480-BIXDE,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
14409,0480-KYJVA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14410,0481-SUMCB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14411,0484-FFVBJ,Yes,No,DSL,No,No,No,No,Yes,Yes
14412,0484-JPBRU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14413,0485-ZBSLN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14414,0486-HECZI,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
14415,0486-LGCCH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14416,0487-CRLZF,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
14417,0487-RPVUM,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No
14418,0487-VVUVK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14419,0488-GSLFR,Yes,No,Fiber optic,No,No,No,No,No,No
14420,0489-WMEMG,Yes,No,DSL,No,No,No,Yes,No,No
14421,0491-KAPQG,Yes,Yes,Fiber optic,No,No,No,No,No,No
14422,0495-RVCBF,Yes,No,Fiber optic,No,No,No,No,No,Yes
14423,0495-ZBNGW,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
14424,0496-AHOOK,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
14425,0504-HHAPI,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
14426,0505-SPOOW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14427,0506-LVNGN,Yes,No,Fiber optic,No,No,Yes,No,No,No
14428,0506-YLVKJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14429,0508-OOLTO,Yes,No,Fiber optic,No,No,No,No,No,No
14430,0508-SQWPL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14431,0511-JTEOY,Yes,No,Fiber optic,No,No,No,No,No,No
14432,0512-FLFDW,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14433,0513-RBGPE,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
14434,0515-YPMCW,Yes,No,Fiber optic,No,No,No,No,No,No
14435,0516-OOHAR,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
14436,0516-QREYC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14437,0516-UXRMT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
14438,0516-VRYBW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14439,0516-WJVXC,Yes,No,DSL,Yes,No,No,Yes,No,No
14440,0519-DRGTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14441,0519-XUZJU,Yes,No,Fiber optic,No,No,No,No,No,No
14442,0520-FDVVT,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
14443,0523-VNGTF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
14444,0524-IAVZO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
14445,0526-SXDJP,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
14446,0529-ONKER,Yes,Yes,Fiber optic,No,No,No,No,No,No
14447,0530-IJVDB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
14448,0531-XBKMM,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
14449,0531-ZZJWQ,Yes,Yes,Fiber optic,No,No,No,No,No,No
14450,0533-BNWKF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
14451,0533-UCAAU,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No
14452,0536-ACXIP,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
14453,0536-BGFMZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14454,0536-ESJEP,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
14455,0537-QYZZN,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
14456,0541-FITGH,Yes,No,DSL,Yes,No,No,No,No,Yes
14457,0547-HURJB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14458,0549-CYCQN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
14459,0550-DCXLH,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
14460,0556-FJEGU,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
14461,0557-ASKVU,Yes,No,DSL,No,No,Yes,Yes,No,No
14462,0559-CKHUS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14463,0562-FGDCR,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
14464,0562-HKHML,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14465,0562-KBDVM,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
14466,0564-JJHGS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
14467,0564-MUUQK,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
14468,0565-IYCGT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
14469,0565-JUPYD,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
14470,0567-GGCAC,Yes,No,DSL,Yes,Yes,Yes,No,No,No
14471,0567-XRHCU,No,No phone service,DSL,Yes,No,Yes,No,No,Yes
14472,0568-ONFPC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14473,0570-BFQHT,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
14474,0572-ZJKLT,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
14475,0575-CUQOV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
14476,0576-WNXXC,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
14477,0577-WHMEV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
14478,0578-SKVMF,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
14479,0580-PIQHM,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
14480,0581-BXBUB,Yes,No,Fiber optic,No,Yes,No,No,No,No
14481,0581-MDMPW,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
14482,0582-AVCLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14483,0584-BJQGZ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
14484,0585-EGDDA,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
14485,0587-DMGBH,Yes,No,DSL,Yes,No,No,No,No,No
14486,0594-UFTUL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14487,0595-ITUDF,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
14488,0596-BQCEQ,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
14489,0599-XNYDO,Yes,No,Fiber optic,No,No,No,No,No,No
14490,0601-WZHJF,No,No phone service,DSL,No,No,No,No,Yes,Yes
14491,0602-DDUML,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No
14492,0603-OLQDC,Yes,No,DSL,Yes,No,No,No,Yes,Yes
14493,0603-TPMIB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14494,0604-THJFP,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
14495,0607-DAAHE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14496,0607-MVMGC,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
14497,0608-JDVEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14498,0611-DFXKO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
14499,0612-RTZZA,No,No phone service,DSL,No,No,No,No,No,No
14500,0613-WUXUM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14501,0616-ATFGB,No,No phone service,DSL,No,No,No,No,No,No
14502,0617-AQNWT,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
14503,0617-FHSGK,Yes,Yes,Fiber optic,No,No,No,No,No,No
14504,0618-XWMSS,Yes,No,Fiber optic,Yes,No,No,No,No,No
14505,0619-OLYUR,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
14506,0620-DLSLK,Yes,No,Fiber optic,No,No,No,No,Yes,No
14507,0620-XEFWH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14508,0621-CXBKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14509,0621-HJWXJ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
14510,0621-JFHOL,No,No phone service,DSL,No,No,No,Yes,No,No
14511,0621-TSSMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14512,0621-TWIEM,Yes,No,DSL,No,No,No,No,No,No
14513,0623-EJQEG,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
14514,0623-GDISB,Yes,No,DSL,Yes,No,No,No,No,No
14515,0623-IIHUG,No,No phone service,DSL,Yes,No,No,No,Yes,No
14516,0625-AFOHS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14517,0626-QXNGV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14518,0628-CNQRM,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
14519,0634-SZPQA,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
14520,0635-WKOLD,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
14521,0637-KVDLV,Yes,Yes,Fiber optic,No,No,No,No,No,No
14522,0637-UBJRP,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
14523,0637-YLETY,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
14524,0639-TSIQW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
14525,0640-YJTPY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14526,0641-EVBOJ,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
14527,0643-OKLRP,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
14528,0644-OQMDK,Yes,No,Fiber optic,No,No,No,No,No,No
14529,0650-BWOZN,Yes,No,Fiber optic,No,Yes,No,No,No,No
14530,0654-HMSHN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
14531,0654-PQKDW,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
14532,0655-RBDUG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14533,0655-YDGFJ,Yes,No,DSL,No,No,Yes,No,No,No
14534,0657-DOGUM,Yes,Yes,DSL,Yes,No,No,Yes,No,No
14535,0661-KBKPA,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
14536,0661-KQHNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14537,0661-WCQNQ,Yes,No,DSL,Yes,No,No,Yes,No,No
14538,0661-XEYAN,No,No phone service,DSL,No,No,No,No,No,No
14539,0665-XHDJU,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
14540,0666-UXTJO,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
14541,0667-NSRGI,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
14542,0668-OGMHD,No,No phone service,DSL,Yes,No,No,No,No,No
14543,0670-ANMUU,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
14544,0670-KDOMA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14545,0673-IGUQO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14546,0674-DGMAQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
14547,0674-EYYZV,Yes,No,DSL,No,No,No,No,Yes,No
14548,0674-GCDXG,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
14549,0675-NCDYU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
14550,0678-RLHVP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
14551,0679-IDSTG,Yes,No,Fiber optic,No,No,No,No,No,No
14552,0679-TDGAK,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
14553,0680-DFNNY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14554,0682-USIXD,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
14555,0684-AOSIH,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
14556,0685-MLYYM,Yes,No,Fiber optic,No,No,No,No,No,No
14557,0687-ZVTHB,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
14558,0689-DSXGL,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
14559,0689-NKYLF,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
14560,0690-SRQID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14561,0691-IFBQW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
14562,0691-JVSYA,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
14563,0691-NIKRI,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
14564,0696-UKTOX,Yes,No,DSL,No,Yes,No,Yes,No,No
14565,0697-ZMSWS,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
14566,0699-NDKJM,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
14567,0701-RFGFI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
14568,0701-TJSEF,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
14569,0702-PGIBZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
14570,0704-VCUMB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14571,0707-HOVVN,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No
14572,0708-LGSMF,Yes,Yes,DSL,Yes,No,No,No,No,Yes
14573,0708-SJDIS,Yes,Yes,DSL,No,No,No,Yes,Yes,No
14574,0709-TVGUR,Yes,Yes,Fiber optic,No,No,No,No,No,No
14575,0716-BQNDX,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
14576,0719-SYFRB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
14577,0722-SVSFK,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
14578,0722-TROQR,Yes,Yes,Fiber optic,No,No,No,No,No,No
14579,0723-DRCLG,Yes,Yes,Fiber optic,No,No,No,No,No,No
14580,0723-FDLAY,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
14581,0723-VSOBE,No,No phone service,DSL,No,No,No,No,No,Yes
14582,0725-CXOTM,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
14583,0727-BMPLR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14584,0727-BNRLG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
14585,0727-IWKVK,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
14586,0730-BGQGF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
14587,0730-KOAVE,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
14588,0731-EBJQB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14589,0732-OCQOC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14590,0733-VUNUW,Yes,Yes,DSL,Yes,No,No,No,No,No
14591,0734-OXWBT,Yes,No,DSL,No,No,No,Yes,Yes,Yes
14592,0739-UUAJR,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
14593,0742-LAFQK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
14594,0742-MOABM,Yes,No,DSL,No,No,No,Yes,No,No
14595,0742-NXBGR,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
14596,0743-HNPFG,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
14597,0743-HRVFF,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
14598,0744-BIKKF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
14599,0744-GKNGE,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
14600,0746-JTRFU,No,No phone service,DSL,No,No,No,No,No,No
14601,0748-RDGGM,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
14602,0749-IRGQE,No,No phone service,DSL,No,No,No,No,Yes,Yes
14603,0750-EBAIU,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
14604,0750-EKNGL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14605,0754-EEBDC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14606,0754-UKWQP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
14607,0756-MPZRL,No,No phone service,DSL,No,No,Yes,Yes,No,No
14608,0757-WCUUZ,Yes,Yes,DSL,No,No,Yes,No,No,Yes
14609,0761-AETCS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14610,0769-MURVM,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
14611,0771-CHWSK,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
14612,0771-WLCLA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
14613,0772-GYEQQ,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No
14614,0774-IFUVM,Yes,Yes,DSL,Yes,No,No,No,Yes,No
14615,0774-RMNUW,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes
14616,0778-NELLA,No,No phone service,DSL,No,No,No,No,Yes,No
14617,0780-XNZFN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14618,0781-LKXBR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14619,0784-GTUUK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14620,0784-ZQJZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14621,0786-IVLAW,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
14622,0786-VSSUD,No,No phone service,DSL,No,Yes,No,No,Yes,No
14623,0787-LHDYT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14624,0788-DXBFY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14625,0793-TWELN,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
14626,0794-YVSGE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14627,0795-GMVQO,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
14628,0795-LAFGP,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
14629,0795-XCCTE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14630,0799-DDIHE,Yes,No,DSL,No,No,No,No,No,No
14631,0804-XBFBV,No,No phone service,DSL,No,No,No,No,No,No
14632,0804-YGEQV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14633,0807-ZABDG,Yes,No,DSL,Yes,No,No,Yes,No,No
14634,0810-BDHAW,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes
14635,0810-DHDBD,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
14636,0811-GSDTP,No,No phone service,DSL,No,Yes,No,No,No,No
14637,0812-WUPTB,Yes,No,Fiber optic,No,No,No,No,No,No
14638,0813-TAXXS,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
14639,0815-MFZGM,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
14640,0816-TSPHQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14641,0817-HSUSE,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
14642,0818-OCPZO,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
14643,0820-FNRNX,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No
14644,0822-GAVAP,No,No phone service,DSL,No,No,No,No,No,Yes
14645,0822-QGCXA,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
14646,0823-HSCDJ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
14647,0824-VWDPO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
14648,0825-CPPQH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14649,0827-ITJPH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14650,0829-DDVLK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14651,0829-XXPLX,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
14652,0831-JNISG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14653,0835-DUUIQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14654,0835-JKADZ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
14655,0836-SEYLU,No,No phone service,DSL,No,No,No,Yes,Yes,No
14656,0839-JTCUD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
14657,0839-QNXME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14658,0840-DCNZE,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
14659,0840-DFEZH,Yes,Yes,Fiber optic,No,No,No,No,No,No
14660,0841-NULXI,No,No phone service,DSL,No,No,No,No,No,Yes
14661,0842-IWYCP,Yes,No,DSL,No,No,No,No,No,No
14662,0843-WTBXE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
14663,0847-HGRML,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14664,0848-SOMKO,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
14665,0848-ZGQIJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
14666,0851-DFJKB,Yes,No,DSL,Yes,No,Yes,Yes,No,No
14667,0853-NWIFK,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
14668,0853-TWRVK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
14669,0854-UYHZD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14670,0856-NAOES,Yes,No,DSL,No,No,Yes,No,Yes,No
14671,0859-YGKFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14672,0862-PRCBS,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
14673,0864-FVJNJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
14674,0866-QLSIR,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
14675,0867-LDTTC,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
14676,0867-MKZVY,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
14677,0868-VJRDR,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
14678,0869-PAPRP,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
14679,0870-VEMYL,Yes,No,DSL,Yes,No,No,Yes,No,No
14680,0871-OPBXW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14681,0871-URUWO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14682,0872-CASZJ,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
14683,0872-JCPIB,Yes,Yes,DSL,Yes,No,No,No,No,Yes
14684,0872-NXJYS,Yes,No,Fiber optic,No,No,No,No,No,Yes
14685,0875-CABNR,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
14686,0876-WDUUZ,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
14687,0877-SDMBN,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
14688,0880-FVFWF,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
14689,0880-TKATG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14690,0883-EIBTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14691,0885-HMGPY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
14692,0886-QGENL,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
14693,0887-HJGAR,Yes,No,DSL,No,No,No,No,No,No
14694,0887-WBJVH,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
14695,0895-DQHEW,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
14696,0895-LMRSF,Yes,No,DSL,No,No,No,No,Yes,Yes
14697,0895-LNKRC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
14698,0895-UADGO,No,No phone service,DSL,Yes,No,No,Yes,No,Yes
14699,0897-FEGMU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
14700,0898-XCGTF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
