ContractID,CustomerID,Contract,PaperlessBilling,PaymentMethod
21610,0701-RFGFI,Month-to-month,Yes,Bank transfer (automatic)
21611,0701-TJSEF,Month-to-month,Yes,Bank transfer (automatic)
21612,0702-PGIBZ,Month-to-month,Yes,Electronic check
21613,0704-VCUMB,Two year,No,Credit card (automatic)
21614,0707-HOVVN,Two year,Yes,Bank transfer (automatic)
21615,0708-LGSMF,Month-to-month,Yes,Electronic check
21616,0708-SJDIS,Month-to-month,No,Mailed check
21617,0709-TVGUR,Month-to-month,Yes,Electronic check
21618,0716-BQNDX,Two year,No,Electronic check
21619,0719-SYFRB,Month-to-month,Yes,Mailed check
21620,0722-SVSFK,Month-to-month,Yes,Electronic check
21621,0722-TROQR,Month-to-month,Yes,Electronic check
21622,0723-DRCLG,Month-to-month,Yes,Electronic check
21623,0723-FDLAY,One year,Yes,Bank transfer (automatic)
21624,0723-VSOBE,One year,No,Electronic check
21625,0725-CXOTM,One year,Yes,Credit card (automatic)
21626,0727-BMPLR,One year,Yes,Electronic check
21627,0727-BNRLG,Two year,Yes,Credit card (automatic)
21628,0727-IWKVK,Month-to-month,Yes,Electronic check
21629,0730-BGQGF,Two year,No,Credit card (automatic)
21630,0730-KOAVE,Month-to-month,Yes,Credit card (automatic)
21631,0731-EBJQB,One year,Yes,Electronic check
21632,0732-OCQOC,Two year,Yes,Bank transfer (automatic)
21633,0733-VUNUW,Month-to-month,Yes,Bank transfer (automatic)
21634,0734-OXWBT,Month-to-month,No,Mailed check
21635,0739-UUAJR,Two year,Yes,Credit card (automatic)
21636,0742-LAFQK,Two year,Yes,Electronic check
21637,0742-MOABM,Month-to-month,No,Mailed check
21638,0742-NXBGR,Month-to-month,Yes,Electronic check
21639,0743-HNPFG,One year,Yes,Credit card (automatic)
21640,0743-HRVFF,One year,Yes,Electronic check
21641,0744-BIKKF,Two year,No,Bank transfer (automatic)
21642,0744-GKNGE,Month-to-month,Yes,Bank transfer (automatic)
21643,0746-JTRFU,Month-to-month,Yes,Electronic check
21644,0748-RDGGM,One year,Yes,Bank transfer (automatic)
21645,0749-IRGQE,Month-to-month,No,Electronic check
21646,0750-EBAIU,One year,No,Electronic check
21647,0750-EKNGL,Month-to-month,No,Mailed check
21648,0754-EEBDC,Two year,No,Mailed check
21649,0754-UKWQP,Month-to-month,Yes,Electronic check
21650,0756-MPZRL,One year,No,Credit card (automatic)
21651,0757-WCUUZ,Two year,No,Credit card (automatic)
21652,0761-AETCS,Month-to-month,No,Electronic check
21653,0769-MURVM,Two year,No,Bank transfer (automatic)
21654,0771-CHWSK,Two year,Yes,Credit card (automatic)
21655,0771-WLCLA,Month-to-month,Yes,Electronic check
21656,0772-GYEQQ,Month-to-month,Yes,Mailed check
21657,0774-IFUVM,Month-to-month,Yes,Bank transfer (automatic)
21658,0774-RMNUW,Two year,No,Bank transfer (automatic)
21659,0778-NELLA,Month-to-month,Yes,Credit card (automatic)
21660,0780-XNZFN,Two year,No,Bank transfer (automatic)
21661,0781-LKXBR,Month-to-month,Yes,Electronic check
21662,0784-GTUUK,One year,Yes,Credit card (automatic)
21663,0784-ZQJZX,Two year,No,Credit card (automatic)
21664,0786-IVLAW,One year,No,Bank transfer (automatic)
21665,0786-VSSUD,Month-to-month,Yes,Mailed check
21666,0787-LHDYT,Month-to-month,Yes,Credit card (automatic)
21667,0788-DXBFY,One year,Yes,Electronic check
21668,0793-TWELN,Month-to-month,Yes,Electronic check
21669,0794-YVSGE,Two year,No,Bank transfer (automatic)
21670,0795-GMVQO,One year,No,Credit card (automatic)
21671,0795-LAFGP,Two year,No,Electronic check
21672,0795-XCCTE,Two year,No,Bank transfer (automatic)
21673,0799-DDIHE,Month-to-month,No,Electronic check
21674,0804-XBFBV,Month-to-month,No,Electronic check
21675,0804-YGEQV,One year,Yes,Bank transfer (automatic)
21676,0807-ZABDG,Month-to-month,Yes,Mailed check
21677,0810-BDHAW,One year,No,Electronic check
21678,0810-DHDBD,One year,No,Credit card (automatic)
21679,0811-GSDTP,Month-to-month,No,Electronic check
21680,0812-WUPTB,Month-to-month,No,Mailed check
21681,0813-TAXXS,Two year,Yes,Bank transfer (automatic)
21682,0815-MFZGM,Two year,Yes,Credit card (automatic)
21683,0816-TSPHQ,Month-to-month,No,Mailed check
21684,0817-HSUSE,Month-to-month,Yes,Electronic check
21685,0818-OCPZO,Month-to-month,Yes,Electronic check
21686,0820-FNRNX,Month-to-month,Yes,Mailed check
21687,0822-GAVAP,Month-to-month,Yes,Electronic check
21688,0822-QGCXA,Month-to-month,No,Electronic check
21689,0823-HSCDJ,Month-to-month,Yes,Electronic check
21690,0824-VWDPO,One year,No,Bank transfer (automatic)
21691,0825-CPPQH,Two year,No,Credit card (automatic)
21692,0827-ITJPH,Two year,Yes,Credit card (automatic)
21693,0829-DDVLK,One year,No,Credit card (automatic)
21694,0829-XXPLX,Month-to-month,Yes,Bank transfer (automatic)
21695,0831-JNISG,Two year,No,Mailed check
21696,0835-DUUIQ,One year,No,Bank transfer (automatic)
21697,0835-JKADZ,Two year,Yes,Electronic check
21698,0836-SEYLU,Month-to-month,No,Mailed check
21699,0839-JTCUD,Two year,No,Credit card (automatic)
21700,0839-QNXME,Two year,No,Credit card (automatic)
21701,0840-DCNZE,One year,Yes,Bank transfer (automatic)
21702,0840-DFEZH,Month-to-month,Yes,Electronic check
21703,0841-NULXI,Month-to-month,Yes,Electronic check
21704,0842-IWYCP,Month-to-month,No,Bank transfer (automatic)
21705,0843-WTBXE,Month-to-month,No,Bank transfer (automatic)
21706,0847-HGRML,Two year,No,Bank transfer (automatic)
21707,0848-SOMKO,Two year,No,Bank transfer (automatic)
21708,0848-ZGQIJ,Month-to-month,Yes,Bank transfer (automatic)
21709,0851-DFJKB,Month-to-month,No,Electronic check
21710,0853-NWIFK,One year,Yes,Electronic check
21711,0853-TWRVK,Two year,No,Bank transfer (automatic)
21712,0854-UYHZD,Two year,No,Mailed check
21713,0856-NAOES,Month-to-month,No,Mailed check
21714,0859-YGKFW,One year,No,Bank transfer (automatic)
21715,0862-PRCBS,Two year,Yes,Credit card (automatic)
21716,0864-FVJNJ,One year,No,Electronic check
21717,0866-QLSIR,One year,Yes,Mailed check
21718,0867-LDTTC,Month-to-month,No,Bank transfer (automatic)
21719,0867-MKZVY,Month-to-month,No,Electronic check
21720,0868-VJRDR,Two year,Yes,Credit card (automatic)
21721,0869-PAPRP,Month-to-month,Yes,Credit card (automatic)
21722,0870-VEMYL,Month-to-month,No,Credit card (automatic)
21723,0871-OPBXW,Month-to-month,Yes,Mailed check
21724,0871-URUWO,Month-to-month,Yes,Credit card (automatic)
21725,0872-CASZJ,One year,Yes,Mailed check
21726,0872-JCPIB,Month-to-month,No,Bank transfer (automatic)
21727,0872-NXJYS,Month-to-month,Yes,Electronic check
21728,0875-CABNR,Month-to-month,Yes,Credit card (automatic)
21729,0876-WDUUZ,Month-to-month,Yes,Credit card (automatic)
21730,0877-SDMBN,One year,Yes,Bank transfer (automatic)
21731,0880-FVFWF,Month-to-month,Yes,Electronic check
21732,0880-TKATG,Month-to-month,No,Electronic check
21733,0883-EIBTI,Month-to-month,No,Mailed check
21734,0885-HMGPY,Two year,No,Bank transfer (automatic)
21735,0886-QGENL,Month-to-month,Yes,Electronic check
21736,0887-HJGAR,Month-to-month,Yes,Mailed check
21737,0887-WBJVH,One year,Yes,Electronic check
21738,0895-DQHEW,Month-to-month,Yes,Electronic check
21739,0895-LMRSF,One year,Yes,Bank transfer (automatic)
21740,0895-LNKRC,One year,No,Mailed check
21741,0895-UADGO,Two year,Yes,Mailed check
21742,0897-FEGMU,Month-to-month,Yes,Electronic check
21743,0898-XCGTF,One year,Yes,Bank transfer (automatic)
21744,0899-LIIBW,Month-to-month,No,Electronic check
21745,0899-WZRSD,Month-to-month,Yes,Mailed check
21746,0902-RFHOF,One year,No,Mailed check
21747,0902-XKXPN,Two year,No,Bank transfer (automatic)
21748,0906-QVPMS,Two year,No,Bank transfer (automatic)
21749,0907-HQNTS,Two year,Yes,Credit card (automatic)
21750,0909-SDHNU,Month-to-month,No,Mailed check
21751,0909-SELIE,Two year,Yes,Bank transfer (automatic)
21752,0913-XWSCN,Month-to-month,No,Bank transfer (automatic)
21753,0916-KNFAJ,Two year,Yes,Mailed check
21754,0916-QOFDP,Month-to-month,Yes,Electronic check
21755,0917-EZOLA,Two year,Yes,Bank transfer (automatic)
21756,0921-OHLVP,Month-to-month,No,Electronic check
21757,0923-PNFUB,Month-to-month,No,Electronic check
21758,0924-BJCRC,Month-to-month,No,Electronic check
21759,0925-VYDLG,Month-to-month,No,Electronic check
21760,0927-CNGRH,Month-to-month,No,Mailed check
21761,0927-LCSMG,Month-to-month,No,Mailed check
21762,0928-JMXNP,Month-to-month,Yes,Electronic check
21763,0928-XUTSN,Month-to-month,Yes,Electronic check
21764,0929-HYQEW,Month-to-month,Yes,Mailed check
21765,0929-PECLO,Month-to-month,Yes,Bank transfer (automatic)
21766,0930-EHUZA,One year,Yes,Mailed check
21767,0931-MHTEM,One year,Yes,Credit card (automatic)
21768,0932-YIXYU,Two year,No,Credit card (automatic)
21769,0936-NQLJU,Two year,No,Credit card (automatic)
21770,0939-EREMR,Month-to-month,No,Mailed check
21771,0939-YAPAF,Month-to-month,Yes,Electronic check
21772,0940-OUQEC,Month-to-month,Yes,Bank transfer (automatic)
21773,0942-KOWSM,Two year,No,Bank transfer (automatic)
21774,0943-ZQPXH,Month-to-month,Yes,Bank transfer (automatic)
21775,0945-TSONX,Two year,Yes,Credit card (automatic)
21776,0946-CLJTI,Month-to-month,Yes,Electronic check
21777,0946-FKYTX,One year,No,Mailed check
21778,0947-IDHRQ,Month-to-month,Yes,Mailed check
21779,0947-MUGVO,Month-to-month,Yes,Electronic check
21780,0952-KMEEH,Month-to-month,No,Mailed check
21781,0953-LGOVU,Month-to-month,No,Mailed check
21782,0956-ACVZC,One year,Yes,Credit card (automatic)
21783,0956-SYCWG,One year,No,Electronic check
21784,0958-YHXGP,Month-to-month,Yes,Mailed check
21785,0959-WHOKV,One year,Yes,Electronic check
21786,0960-HUWBM,Two year,Yes,Bank transfer (automatic)
21787,0961-ZWLVI,One year,Yes,Credit card (automatic)
21788,0962-CQPWQ,Two year,No,Bank transfer (automatic)
21789,0963-ZBDRN,Month-to-month,Yes,Electronic check
21790,0967-BMLBD,One year,Yes,Mailed check
21791,0968-GSIKN,Month-to-month,Yes,Mailed check
21792,0969-RGKCU,One year,No,Credit card (automatic)
21793,0970-ETWGE,Month-to-month,Yes,Electronic check
21794,0970-QXPXW,Month-to-month,No,Mailed check
21795,0971-QIFJK,Two year,No,Bank transfer (automatic)
21796,0973-KYVNF,Two year,Yes,Credit card (automatic)
21797,0975-UYDTX,One year,Yes,Credit card (automatic)
21798,0975-VOOVL,Month-to-month,No,Mailed check
21799,0979-MOZQI,Two year,Yes,Bank transfer (automatic)
21800,0979-PHULV,Month-to-month,Yes,Credit card (automatic)
21801,0980-FEXWF,One year,No,Mailed check
21802,0980-PVMRC,Month-to-month,Yes,Electronic check
21803,0983-TATYJ,One year,Yes,Mailed check
21804,0988-AADSA,Two year,No,Bank transfer (automatic)
21805,0988-JRWWP,Month-to-month,Yes,Electronic check
21806,0991-BRRFB,Month-to-month,No,Electronic check
21807,0993-OSGPT,One year,Yes,Bank transfer (automatic)
21808,0997-YTLNY,Month-to-month,No,Mailed check
21809,0999-QXNSA,Month-to-month,Yes,Mailed check
21810,1000-AJSLD,Month-to-month,Yes,Mailed check
21811,1004-NOZNR,One year,No,Credit card (automatic)
21812,1009-IRMNA,Month-to-month,No,Bank transfer (automatic)
21813,1010-DIAUQ,Month-to-month,No,Bank transfer (automatic)
21814,1013-QCWAM,Month-to-month,Yes,Electronic check
21815,1015-JPFYW,One year,No,Mailed check
21816,1015-OWJKI,Month-to-month,No,Mailed check
21817,1016-DJTSV,Month-to-month,Yes,Electronic check
21818,1017-FBQMM,One year,Yes,Credit card (automatic)
21819,1020-JPQOW,Month-to-month,No,Electronic check
21820,1022-RKXDR,One year,Yes,Mailed check
21821,1023-BQXZE,Two year,Yes,Bank transfer (automatic)
21822,1024-GUALD,Month-to-month,Yes,Electronic check
21823,1024-KPRBB,One year,Yes,Mailed check
21824,1024-VRZHF,Month-to-month,Yes,Electronic check
21825,1025-FALIX,Month-to-month,Yes,Credit card (automatic)
21826,1027-LKKQQ,Two year,Yes,Bank transfer (automatic)
21827,1028-FFNJK,Month-to-month,Yes,Electronic check
21828,1029-QFBEN,Month-to-month,No,Mailed check
21829,1031-IIDEO,Month-to-month,Yes,Electronic check
21830,1032-MAELW,One year,Yes,Electronic check
21831,1035-IPQPU,Month-to-month,Yes,Electronic check
21832,1036-GUDCL,Month-to-month,Yes,Credit card (automatic)
21833,1038-RQOST,Month-to-month,No,Mailed check
21834,1038-ZAGBI,One year,No,Bank transfer (automatic)
21835,1041-RXHRA,Month-to-month,No,Bank transfer (automatic)
21836,1042-HFUCW,One year,Yes,Credit card (automatic)
21837,1043-UXOVO,Two year,Yes,Credit card (automatic)
21838,1043-YCUTE,Two year,Yes,Credit card (automatic)
21839,1045-LTCYT,Month-to-month,No,Credit card (automatic)
21840,1047-NNCBF,Month-to-month,No,Credit card (automatic)
21841,1047-RNXZV,Two year,No,Mailed check
21842,1049-FYSYG,Month-to-month,Yes,Credit card (automatic)
21843,1051-EQPZR,Month-to-month,No,Mailed check
21844,1051-GEJLJ,Month-to-month,No,Mailed check
21845,1052-QJIBV,Two year,No,Credit card (automatic)
21846,1053-MXTTK,Two year,Yes,Bank transfer (automatic)
21847,1057-FOGLZ,Month-to-month,No,Mailed check
21848,1060-ENTOF,One year,Yes,Credit card (automatic)
21849,1061-PNTHC,Month-to-month,Yes,Mailed check
21850,1062-LHZOD,Month-to-month,Yes,Mailed check
21851,1063-DHQJF,Two year,Yes,Mailed check
21852,1064-FBXNK,One year,No,Credit card (automatic)
21853,1066-JKSGK,Month-to-month,No,Mailed check
21854,1069-QJOEE,One year,No,Electronic check
21855,1069-XAIEM,Month-to-month,Yes,Electronic check
21856,1073-XXCZD,Two year,No,Bank transfer (automatic)
21857,1074-AMIOH,Month-to-month,Yes,Bank transfer (automatic)
21858,1074-WVEVG,One year,No,Mailed check
21859,1075-BGWOH,Month-to-month,Yes,Electronic check
21860,1077-HUUJM,Month-to-month,Yes,Electronic check
21861,1078-TDCRN,Month-to-month,Yes,Electronic check
21862,1080-BWSYE,Two year,No,Credit card (automatic)
21863,1084-MNSMJ,Two year,No,Credit card (automatic)
21864,1084-UQCHV,Month-to-month,No,Bank transfer (automatic)
21865,1085-LDWAM,One year,Yes,Credit card (automatic)
21866,1086-LXKFY,Month-to-month,Yes,Mailed check
21867,1087-GRUYI,Two year,No,Bank transfer (automatic)
21868,1087-UDSIH,Month-to-month,Yes,Mailed check
21869,1088-AUUZZ,Two year,Yes,Credit card (automatic)
21870,1088-CNNKB,One year,No,Credit card (automatic)
21871,1089-HDMKP,Month-to-month,Yes,Electronic check
21872,1089-XZWHH,Two year,Yes,Mailed check
21873,1090-ESELR,Two year,No,Bank transfer (automatic)
21874,1090-PYKCI,One year,Yes,Credit card (automatic)
21875,1091-SOZGA,One year,Yes,Credit card (automatic)
21876,1092-GANHU,Month-to-month,Yes,Electronic check
21877,1092-WPIVQ,Two year,No,Mailed check
21878,1093-YSWCA,Two year,No,Credit card (automatic)
21879,1094-BKOSX,One year,No,Bank transfer (automatic)
21880,1095-JUDTC,Month-to-month,Yes,Electronic check
21881,1095-WGNGG,Two year,Yes,Bank transfer (automatic)
21882,1096-ADRUX,One year,Yes,Bank transfer (automatic)
21883,1097-FSPVW,Month-to-month,No,Credit card (automatic)
21884,1098-KFQEC,Two year,No,Credit card (automatic)
21885,1098-TDVUQ,Month-to-month,Yes,Bank transfer (automatic)
21886,1099-BTKWT,One year,Yes,Electronic check
21887,1099-GODLO,Two year,No,Mailed check
21888,1100-DDVRV,Month-to-month,Yes,Mailed check
21889,1101-SSWAG,Month-to-month,Yes,Electronic check
21890,1104-FEJAM,Month-to-month,No,Electronic check
21891,1104-TNLZA,Month-to-month,Yes,Electronic check
21892,1106-HRLKZ,Two year,No,Mailed check
21893,1110-KYLGQ,Month-to-month,No,Credit card (automatic)
21894,1112-CUNAO,Month-to-month,No,Electronic check
21895,1113-IUJYX,One year,No,Mailed check
21896,1114-CENIM,Month-to-month,Yes,Credit card (automatic)
21897,1116-DXXDF,Two year,Yes,Electronic check
21898,1116-FRYVH,Two year,No,Mailed check
21899,1120-BMWUB,Month-to-month,Yes,Mailed check
21900,1121-QSIVB,One year,Yes,Mailed check
21901,1122-JWTJW,Month-to-month,Yes,Mailed check
21902,1122-YJBCS,One year,Yes,Credit card (automatic)
21903,1125-SNVCK,Month-to-month,No,Mailed check
21904,1131-ALZWV,One year,No,Bank transfer (automatic)
21905,1131-QQZEB,Two year,No,Bank transfer (automatic)
21906,1131-SUEKT,One year,Yes,Bank transfer (automatic)
21907,1133-KXCGE,One year,No,Mailed check
21908,1134-YWTYF,Month-to-month,Yes,Electronic check
21909,1135-HIORI,One year,Yes,Electronic check
21910,1135-LMECX,Month-to-month,No,Mailed check
21911,1136-XGEQU,One year,Yes,Credit card (automatic)
21912,1137-DGOWI,One year,No,Bank transfer (automatic)
21913,1139-WUOAH,Two year,No,Credit card (automatic)
21914,1140-UKVZG,Month-to-month,No,Mailed check
21915,1142-IHLOO,One year,No,Credit card (automatic)
21916,1142-WACZW,Month-to-month,No,Bank transfer (automatic)
21917,1143-NMNQJ,Month-to-month,Yes,Electronic check
21918,1150-FTQGN,One year,No,Bank transfer (automatic)
21919,1150-WFARN,Two year,Yes,Credit card (automatic)
21920,1153-GNOLC,One year,Yes,Electronic check
21921,1154-HYWWO,One year,No,Mailed check
21922,1156-ZFYDO,Month-to-month,No,Electronic check
21923,1157-BQCUW,Month-to-month,Yes,Electronic check
21924,1159-WFSGR,Month-to-month,No,Electronic check
21925,1162-ECVII,Two year,Yes,Bank transfer (automatic)
21926,1163-ONYEY,Month-to-month,Yes,Credit card (automatic)
21927,1163-VIPRI,Two year,No,Electronic check
21928,1166-PQLGG,Two year,No,Bank transfer (automatic)
21929,1167-OYZJF,Two year,Yes,Bank transfer (automatic)
21930,1169-SAOCL,One year,Yes,Bank transfer (automatic)
21931,1169-WCVAK,Month-to-month,Yes,Credit card (automatic)
21932,1170-SASML,Month-to-month,Yes,Bank transfer (automatic)
21933,1171-TYKUR,Month-to-month,No,Electronic check
21934,1172-VIYBP,Two year,No,Bank transfer (automatic)
21935,1173-NOEYG,Month-to-month,No,Bank transfer (automatic)
21936,1173-XZPYF,Month-to-month,Yes,Electronic check
21937,1174-FGIFN,One year,Yes,Electronic check
21938,1177-XZBJL,One year,No,Bank transfer (automatic)
21939,1178-PZGAB,One year,No,Credit card (automatic)
21940,1179-INLAT,One year,Yes,Mailed check
21941,1183-CANVH,One year,No,Bank transfer (automatic)
21942,1184-PJVDB,Month-to-month,Yes,Electronic check
21943,1187-WILMM,Two year,Yes,Credit card (automatic)
21944,1193-RTSLK,Month-to-month,Yes,Credit card (automatic)
21945,1194-BHJYC,Two year,Yes,Mailed check
21946,1194-HVAIF,Month-to-month,No,Credit card (automatic)
21947,1194-SPVSP,Month-to-month,No,Bank transfer (automatic)
21948,1195-OIYEJ,Month-to-month,Yes,Electronic check
21949,1196-AMORA,Month-to-month,No,Electronic check
21950,1197-BVMVG,Month-to-month,Yes,Electronic check
21951,1200-TUZHR,Month-to-month,No,Electronic check
21952,1202-KKGFU,Month-to-month,No,Bank transfer (automatic)
21953,1205-WNWPJ,Month-to-month,Yes,Mailed check
21954,1206-EHBDD,Two year,No,Bank transfer (automatic)
21955,1207-BLKSA,Two year,No,Mailed check
21956,1208-DNHLN,One year,Yes,Credit card (automatic)
21957,1208-NBVFH,Month-to-month,Yes,Electronic check
21958,1209-VFFOC,Two year,Yes,Mailed check
21959,1212-GLHMD,Month-to-month,Yes,Mailed check
21960,1213-NGCUN,Month-to-month,Yes,Bank transfer (automatic)
21961,1215-EXRMO,Two year,No,Mailed check
21962,1215-FIGMP,Month-to-month,Yes,Bank transfer (automatic)
21963,1215-VFYVK,Month-to-month,No,Mailed check
21964,1216-BGTSP,Month-to-month,Yes,Credit card (automatic)
21965,1216-JWVUX,Month-to-month,Yes,Electronic check
21966,1217-VASWC,One year,Yes,Bank transfer (automatic)
21967,1218-VKFPE,Month-to-month,No,Mailed check
21968,1219-NNDDO,Month-to-month,Yes,Electronic check
21969,1221-GHZEP,Two year,Yes,Mailed check
21970,1222-KJNZD,Month-to-month,Yes,Bank transfer (automatic)
21971,1222-LRYKO,Month-to-month,No,Mailed check
21972,1223-UNPKS,Two year,No,Mailed check
21973,1226-IENZN,Month-to-month,Yes,Electronic check
21974,1226-JZNKR,One year,No,Electronic check
21975,1226-UDFZR,Month-to-month,Yes,Mailed check
21976,1227-UDMZR,Two year,Yes,Bank transfer (automatic)
21977,1228-FZFRV,Month-to-month,No,Credit card (automatic)
21978,1228-ZLNBX,Month-to-month,No,Mailed check
21979,1229-RCALF,One year,Yes,Electronic check
21980,1230-QAJDW,Month-to-month,Yes,Mailed check
21981,1231-YNDEK,Two year,Yes,Bank transfer (automatic)
21982,1236-WFCDV,Month-to-month,No,Credit card (automatic)
21983,1237-WIYYZ,Month-to-month,Yes,Mailed check
21984,1240-HCBOH,Two year,Yes,Mailed check
