SubscriptionID,CustomerID,Tenure,MonthlyCharges,TotalCharges,ChurnFlag
7608,7319-VENRZ,7,64.3,445.95,0
7609,5846-NEQVZ,71,70.85,4973.4,0
7610,6967-QIQRV,15,101.9,1667.25,0
7611,5781-RFZRP,71,73.5,5357.75,0
7612,0939-YAPAF,35,100.25,3527.6,1
7613,0308-IVGOK,11,40.4,422.6,0
7614,7293-LSCDV,60,19.25,1103.25,0
7615,7025-WCBNE,47,59.6,2754.0,0
7616,5756-JYOJT,11,64.9,697.25,0
7617,4710-FDUIZ,56,100.3,5614.45,1
7618,6030-REHUX,28,110.85,3204.4,0
7619,9548-LIGTA,61,81.05,4747.65,0
7620,5150-LJNSR,31,98.05,3082.1,0
7621,8270-RKSAP,9,70.5,597.9,0
7622,6522-YRBXD,35,94.55,3365.4,0
7623,2640-LYMOV,2,19.65,38.8,0
7624,1218-VKFPE,12,19.0,233.55,1
7625,3627-FHKBK,1,75.3,75.3,1
7626,2865-TCHJW,4,89.2,346.2,1
7627,1423-BMPBQ,1,19.0,19.0,0
7628,2393-DIVAI,3,20.0,61.7,0
7629,5192-EBGOV,1,85.7,85.7,1
7630,4568-KNYWR,52,63.25,3342.45,0
7631,8752-IMQOS,5,20.1,85.1,0
7632,0742-LAFQK,72,99.15,7422.1,0
7633,0795-LAFGP,71,90.4,6668.05,0
7634,0619-OLYUR,72,111.9,8071.05,0
7635,0459-SPZHJ,63,83.5,5435.0,0
7636,0215-BQKGS,30,84.3,2438.6,0
7637,9244-ZVAPM,1,45.6,45.6,0
7638,5512-IDZEI,46,24.9,1174.8,0
7639,0719-SYFRB,12,61.65,713.75,1
7640,8208-EUMTE,16,54.85,916.15,0
7641,5172-MIGPM,4,65.55,237.2,0
7642,1710-RCXUS,51,90.35,4614.55,0
7643,0374-FIUCA,65,20.4,1414.45,0
7644,5839-SUYVZ,16,74.55,1170.5,0
7645,5173-ZXXXL,2,19.95,47.7,0
7646,1096-ADRUX,66,74.25,4859.25,0
7647,2001-MCUUW,46,108.65,4903.2,0
7648,2731-GJRDG,32,109.55,3608.0,0
7649,4723-BEGSG,72,86.65,6094.25,0
7650,6516-NKQBO,38,81.0,3084.9,0
7651,8672-OAUPW,51,47.85,2356.75,0
7652,8207-DMRVL,72,114.55,8306.05,0
7653,3419-SNJJD,65,105.25,6786.4,1
7654,6543-CPZMK,9,29.95,248.95,1
7655,4765-OXPPD,9,65.0,663.05,1
7656,2804-ETQDK,66,20.55,1357.1,0
7657,6689-VRRTK,44,109.8,4860.35,0
7658,7138-GIRSH,50,69.5,3418.2,0
7659,9396-ZSFLL,15,48.85,631.4,0
7660,6464-KEXXH,8,25.25,186.3,0
7661,7134-MJPDY,66,102.85,6976.75,0
7662,5240-CAOYT,57,87.55,4884.85,0
7663,4059-IIEBK,7,78.55,522.95,0
7664,4881-JVQOD,10,34.55,362.6,0
7665,0516-UXRMT,62,92.05,5755.8,0
7666,4851-BQDNX,40,85.05,3355.65,0
7667,5148-HKFIR,20,19.7,406.95,0
7668,1009-IRMNA,7,20.0,137.6,1
7669,3003-CMDUU,25,95.15,2395.7,0
7670,5016-IBERQ,23,84.25,1968.1,0
7671,6797-UCJHZ,66,104.6,6819.45,0
7672,2469-DTSGX,72,111.65,7943.45,0
7673,4554-YGZIH,49,90.05,4547.25,1
7674,5099-BAILX,43,110.75,4687.9,1
7675,9931-KGHOA,46,55.0,2473.95,0
7676,1775-KWJKQ,72,89.85,6562.9,0
7677,7665-VIGUD,10,20.35,176.3,0
7678,9411-TPQQV,40,54.55,2236.2,0
7679,7207-RMRDB,65,105.5,6985.65,1
7680,7954-MLBUN,31,99.45,3109.9,0
7681,2077-DDHJK,68,70.9,4911.35,0
7682,4913-EHYUI,56,104.55,5794.65,1
7683,0195-IESCP,10,85.25,855.3,1
7684,9574-BOSMD,68,25.4,1620.2,0
7685,4580-TMHJU,43,56.15,2499.3,1
7686,0970-ETWGE,1,89.55,89.55,1
7687,4908-XAXAY,49,89.85,4287.2,0
7688,8404-VLQFB,15,25.25,394.85,0
7689,1626-ERCMM,20,94.55,1899.65,1
7690,0887-HJGAR,1,45.7,45.7,1
7691,2391-IPLOP,50,69.65,3442.15,0
7692,5644-PDMZC,2,89.5,161.5,1
7693,3509-GWQGF,24,70.0,1732.6,0
7694,9576-ANLXO,3,69.55,222.3,1
7695,2024-BASKD,1,74.6,74.6,1
7696,5845-BZZIB,35,20.1,655.3,0
7697,1140-UKVZG,17,24.8,475.25,0
7698,4160-AMJTL,8,19.65,164.3,1
7699,5183-SNMJQ,10,95.1,865.1,0
7700,8100-PNJMH,68,88.85,6132.7,0
7701,7838-LAZFO,45,78.8,3597.5,0
7702,4464-JCOLN,2,19.85,35.9,1
7703,2085-JVGAD,37,20.35,697.65,0
7704,5650-VDUDS,4,24.25,96.05,1
7705,8095-WANWK,10,45.25,428.7,0
7706,3030-ZKIWL,1,20.05,20.05,0
7707,9565-FLVCG,65,69.55,4459.15,0
7708,8755-OGKNA,57,19.5,1167.6,0
7709,2800-VEQXM,3,74.75,238.1,0
7710,7538-GWHML,2,69.65,145.15,1
7711,5533-RJFTJ,49,30.2,1453.1,0
7712,3859-CVCET,4,45.65,191.05,1
7713,0214-JHPFW,70,57.8,4039.3,0
7714,3276-HDUEG,1,75.05,75.05,1
7715,0823-HSCDJ,52,49.15,2550.9,1
7716,3729-OWRVL,65,110.35,7246.15,0
7717,0822-GAVAP,2,34.7,62.25,1
7718,5760-IFJOZ,3,107.95,313.6,0
7719,5642-MHDQT,53,19.85,1039.45,0
7720,3088-FVYWK,53,25.55,1336.1,0
7721,9092-GDZKO,22,24.85,493.4,0
7722,2324-AALNO,48,24.55,1203.95,0
7723,2826-UWHIS,45,81.4,3775.85,0
7724,1448-PWKYE,1,80.0,80.0,1
7725,7501-IWUNG,61,73.8,4616.05,0
7726,4957-TREIR,3,64.4,195.65,0
7727,7251-LJBQN,40,103.75,4188.4,0
7728,8040-MNRTF,1,71.1,71.1,0
7729,1536-HBSWP,1,49.9,49.9,0
7730,5313-FPXWG,51,24.6,1266.4,0
7731,0067-DKWBL,2,49.25,91.1,1
7732,0946-FKYTX,52,30.1,1623.4,0
7733,5076-YVXCM,51,83.4,4149.45,0
7734,8262-COGGB,1,20.45,20.45,0
7735,6663-JOCQO,31,75.25,2344.5,0
7736,9620-QJREV,47,20.55,1013.05,0
7737,2276-YDAVZ,3,75.1,270.7,1
7738,2682-KEVRP,22,20.05,417.0,0
7739,5244-IRFIH,33,94.5,3105.55,1
7740,6786-OBWQR,5,80.85,356.1,0
7741,2684-EIWEO,30,91.7,2758.15,1
7742,2753-JMMCV,65,74.2,4805.65,0
7743,6439-GTPCA,45,87.25,3941.7,1
7744,2480-JZOSN,1,20.65,20.65,0
7745,0078-XZMHT,72,85.15,6316.2,0
7746,5896-NPFWW,3,50.15,168.15,1
7747,9978-HYCIN,47,84.95,4018.05,0
7748,8338-QIUNR,72,66.5,4811.6,0
7749,1525-LNLOJ,66,63.3,4189.7,0
7750,9450-TRJUU,35,83.15,2848.45,0
7751,1766-GKNMI,29,84.9,2516.2,0
7752,6942-LBFDP,2,20.55,33.6,0
7753,1456-TWCGB,4,49.25,208.45,0
7754,7133-VBDCG,25,79.85,2015.35,1
7755,7596-ZYWBB,65,59.6,3739.8,0
7756,8329-UTMVM,27,104.65,2964.0,0
7757,3014-WJKSM,29,75.3,2263.4,0
7758,3347-YJZZE,29,80.1,2211.8,0
7759,1029-QFBEN,1,19.55,19.55,1
7760,7929-DMBCV,20,81.0,1683.7,0
7761,9661-JALZV,58,24.7,1519.0,0
7762,5433-KYGHE,14,86.0,1164.05,0
7763,4312-KFRXN,72,25.4,1710.9,0
7764,5575-TPIZQ,46,89.15,4245.55,0
7765,0114-IGABW,71,58.25,4145.9,0
7766,9944-AEXBM,32,85.65,2664.3,0
7767,1853-ARAAQ,26,50.35,1277.5,0
7768,6952-OMNWB,68,80.35,5589.3,0
7769,4952-YSOGZ,4,85.95,381.3,1
7770,1589-AGTLK,3,45.35,141.5,1
7771,4697-LUPSU,2,20.2,34.75,0
7772,8434-VGEQQ,61,20.55,1305.95,0
7773,6549-YMFAW,9,21.25,204.55,0
7774,4950-HKQTE,22,26.25,605.9,0
7775,6621-YOBKI,5,20.35,92.75,0
7776,1216-JWVUX,25,75.5,1901.05,0
7777,7564-GHCVB,72,79.05,5730.7,0
7778,1173-NOEYG,27,90.15,2423.4,0
7779,7595-EHCDL,32,50.6,1653.45,0
7780,6647-ZEDXT,30,110.45,3327.05,0
7781,2521-NPUZR,70,101.0,7085.5,0
7782,1307-TVUFB,42,79.35,3344.1,0
7783,7503-MIOGA,72,89.85,6697.35,0
7784,4381-MHQDC,47,65.0,2879.9,0
7785,6923-JHPMP,2,80.45,137.1,0
7786,5138-WVKYJ,10,98.55,1008.55,1
7787,4018-PPNDW,61,24.1,1551.6,0
7788,1635-FJFCC,5,44.05,202.15,0
7789,2499-AJYUA,72,110.8,7882.25,0
7790,6919-ELBGL,72,114.95,8196.4,0
7791,3966-HRMZA,3,75.05,202.9,0
7792,6425-JWTDV,48,19.25,855.1,0
7793,8405-IGQFX,63,90.05,5817.0,0
7794,8224-IVVPA,27,56.7,1652.95,0
7795,9477-LGWQI,70,80.15,5600.15,0
7796,1410-RSCMR,7,71.35,515.75,0
7797,3115-CZMZD,0,20.25,0.0,0
7798,0139-IVFJG,2,90.35,190.5,0
7799,6683-VLCTZ,20,98.55,1842.8,1
7800,5730-DBDSI,66,19.7,1253.8,0
7801,0030-FNXPP,3,19.85,57.2,0
7802,2189-WWOEW,15,85.9,1269.55,1
7803,5684-FJVYR,72,90.35,6563.4,0
7804,4013-GUXND,1,20.8,20.8,0
7805,1894-IGFSG,22,89.25,1907.85,1
7806,7379-POKDZ,3,70.3,208.85,1
7807,1266-NZYUI,72,66.85,4758.8,0
7808,7969-FFOWG,65,19.9,1292.6,0
7809,4718-DHSMV,11,35.8,363.15,0
7810,5175-WLYXL,22,78.85,1600.25,0
7811,7817-OMJNA,14,20.4,275.7,0
7812,8728-SKJLR,41,74.25,3089.1,0
7813,3137-NYQQI,17,64.8,1175.6,0
7814,7706-DZNKK,11,20.45,237.3,0
7815,0236-HFWSV,15,93.35,1444.65,1
7816,3900-AQPHZ,1,19.9,19.9,1
7817,5842-POCOP,5,88.9,454.15,1
7818,2037-XJFUP,33,95.8,3036.75,1
7819,8823-RLPWL,72,110.65,8065.65,0
7820,9505-SQFSW,3,40.3,92.5,0
7821,7314-OXENN,2,82.0,184.65,1
7822,3758-CKOQL,59,107.0,6152.3,0
7823,0322-CHQRU,2,45.35,89.5,1
7824,5676-CFLYY,71,73.35,5154.5,0
7825,7521-AFHAB,5,44.8,220.45,0
7826,0285-INHLN,27,54.75,1510.3,0
7827,4678-DVQEO,1,52.2,52.2,1
7828,5125-CNDSP,63,40.6,2588.95,0
7829,0691-IFBQW,46,110.0,4874.8,1
7830,4992-LTJNE,72,55.3,3983.6,0
7831,2202-OUTMO,34,60.85,2003.6,0
7832,0810-BDHAW,24,78.4,1832.4,0
7833,0229-LFJAF,72,69.65,4908.25,0
7834,7131-ZQZNK,60,59.85,3590.2,0
7835,3442-ZHHCC,68,76.9,5023.0,0
7836,5726-CVNYA,8,19.85,146.6,0
7837,9871-ELEYA,34,67.65,2339.3,0
7838,4257-GAESD,6,45.0,298.7,0
7839,5173-WXOQV,2,64.2,143.65,0
7840,2040-OBMLJ,31,81.7,2548.65,0
7841,6286-ZHAOK,20,25.55,507.4,0
7842,3807-XHCJH,1,20.0,20.0,0
7843,3009-JWMPU,62,96.75,6125.4,1
7844,5671-RQRLP,70,75.65,5411.4,0
7845,1450-GALXR,10,98.5,1058.25,1
7846,3174-AKMAS,46,64.2,3009.5,0
7847,3138-BKYAV,6,85.35,489.45,1
7848,9926-PJHDQ,72,76.8,5468.45,0
7849,7382-DFJTU,18,55.2,1058.1,0
7850,2798-NYLMZ,71,108.55,7616.0,0
7851,8859-AXJZP,39,23.8,903.8,0
7852,4289-DTDKW,40,101.3,4113.1,1
7853,1820-TQVEV,1,69.55,69.55,1
7854,2239-JALAW,58,103.25,6017.65,1
7855,4853-RULSV,70,104.0,7250.15,1
7856,8098-TDCBU,42,25.25,1108.2,0
7857,3551-GAEGL,34,30.4,938.65,0
7858,4785-NKHCX,5,20.05,94.15,0
7859,3196-NVXLZ,25,84.6,2088.05,0
7860,6275-YDUVO,2,86.2,178.7,1
7861,0036-IHMOT,55,103.7,5656.75,0
7862,0115-TFERT,21,111.2,2317.1,1
7863,4178-EGMON,70,88.0,5986.45,0
7864,4220-TINQT,61,106.35,6751.35,0
7865,5318-YKDPV,43,79.15,3566.6,0
7866,7975-TZMLR,47,103.1,4889.3,0
7867,0295-QVKPB,5,63.95,318.1,0
7868,4335-BSMJS,62,25.8,1563.95,0
7869,2311-QYMUQ,16,89.45,1430.25,1
7870,3643-AHCFP,7,95.6,644.35,1
7871,9146-JRIOX,14,25.55,372.45,0
7872,3104-OWCGK,60,90.95,5453.4,1
7873,5337-IIWKZ,34,44.85,1442.6,0
7874,9101-BWFSS,50,108.55,5610.7,1
7875,5275-PMFUT,72,64.8,4719.75,0
7876,9777-IQHWP,64,93.4,5822.3,0
7877,0947-MUGVO,20,73.65,1463.5,1
7878,9650-VBUOG,38,25.05,963.95,0
7879,3487-EARAT,70,74.1,5222.3,0
7880,2672-TGEFF,37,88.8,3340.55,0
7881,9231-ZJYAM,4,78.85,292.8,1
7882,4250-WAROZ,60,93.25,5774.55,0
7883,8184-WMOFI,62,71.4,4487.3,0
7884,6982-SSHFK,1,44.4,44.4,1
7885,6092-QZVPP,36,79.2,2854.95,0
7886,4625-LAMOB,44,20.4,905.55,0
7887,0727-BMPLR,55,100.0,5509.3,1
7888,0392-BZIUW,72,105.0,7589.8,0
7889,1038-ZAGBI,12,19.8,229.6,1
7890,6549-NNDYT,13,30.85,394.1,0
7891,3027-ZTDHO,1,89.9,89.9,1
7892,0422-OHQHQ,15,20.55,295.95,0
7893,6916-HIJSE,65,84.85,5459.2,0
7894,2316-ESMLS,12,33.15,444.75,0
7895,9778-OGKQZ,72,92.0,6782.15,0
7896,7408-OFWXJ,72,89.8,6510.45,0
7897,6007-TCTST,72,115.8,8476.5,0
7898,2252-NKNSI,52,85.15,4461.85,0
7899,8713-IGZSO,2,24.85,62.0,0
7900,7905-TVXTA,5,64.35,352.65,0
7901,2382-BCKQJ,62,100.15,6413.65,1
7902,8374-UULRV,72,86.05,6309.65,0
7903,2207-NHRJK,1,50.8,50.8,1
7904,3224-DFQNQ,66,89.0,5898.6,0
7905,7695-PKLCZ,68,20.5,1424.9,0
7906,4795-UXVCJ,26,19.8,457.3,0
7907,9944-HKVVB,3,95.1,307.4,1
7908,4124-MMETB,22,94.65,2104.55,1
7909,3671-SHRSP,4,80.6,319.15,1
7910,0979-MOZQI,62,39.0,2337.45,0
7911,2732-ISEZX,5,20.5,104.3,0
7912,3313-QKNKB,59,85.55,5084.65,1
7913,0323-XWWTN,3,26.4,121.25,0
7914,1937-OTUKY,72,98.2,7015.9,0
7915,1573-LGXBA,57,97.55,5598.0,0
7916,1764-VUUMT,66,19.95,1269.1,0
7917,5073-WXOYN,60,50.8,3027.4,1
7918,4713-ZBURT,45,99.7,4634.35,0
7919,3050-GBUSH,3,34.8,113.95,0
7920,0207-MDKNV,15,105.1,1582.75,1
7921,7876-AEHIG,51,60.15,3077.0,0
7922,7945-HLKEA,60,64.75,4039.5,0
7923,9342-VNIMQ,33,54.65,1665.2,0
7924,9851-KIELU,10,110.1,1043.3,1
7925,3523-BRGUW,26,19.3,504.2,0
7926,3908-BLSYF,6,83.9,497.55,1
7927,3199-NPKCN,67,111.25,7511.65,0
7928,5170-PTRKA,49,35.8,1782.0,0
7929,7649-SIJJF,71,80.1,5585.4,0
7930,3097-NNSPB,2,49.05,91.1,1
7931,4661-NJEUX,1,20.05,20.05,0
7932,2123-AGEEN,7,84.35,609.65,0
7933,1258-YMZNM,27,110.5,2857.6,0
7934,0048-LUMLS,37,91.2,3247.55,0
7935,7549-MYGPK,63,100.55,6215.35,1
7936,5898-IGSLP,31,89.3,2823.0,0
7937,3804-RVTGV,50,103.85,5017.9,1
7938,6259-WJQLC,32,81.1,2619.25,0
7939,9227-LUNBG,1,24.6,24.6,1
7940,7997-EASSD,63,81.2,4965.1,0
7941,0730-KOAVE,30,94.3,2679.7,0
7942,8975-SKGRX,71,116.1,8310.55,0
7943,0678-RLHVP,53,105.55,5682.25,0
7944,4315-MURBD,12,98.9,1120.95,1
7945,2267-FPIMA,50,94.4,4914.9,0
7946,1051-GEJLJ,2,19.5,27.55,0
7947,9734-YWGEX,9,98.3,923.5,1
7948,2719-BDAQO,17,93.85,1625.65,1
7949,5285-MVEHD,56,105.6,6068.65,0
7950,0379-DJQHR,67,81.35,5398.6,0
7951,0781-LKXBR,9,100.5,918.6,1
7952,5543-QDCRY,4,56.4,234.85,0
7953,0297-RBCSG,19,65.35,1231.85,0
7954,4694-PHWFW,8,19.95,170.9,0
7955,0835-JKADZ,71,111.25,7984.15,0
7956,1907-UBQFC,10,72.85,688.65,1
7957,7508-SMHXL,15,89.0,1288.3,0
7958,3865-YIOTT,72,106.1,7848.5,0
7959,5993-BQHEA,12,20.05,267.0,0
7960,6024-RUGGH,72,25.2,1798.9,0
7961,6513-EECDB,1,73.55,73.55,1
7962,3956-CJUST,23,75.4,1643.55,0
7963,4079-WWQQQ,72,65.55,4807.45,0
7964,6103-BOCOU,26,80.7,2193.0,0
7965,5149-TGWDZ,21,104.55,2239.4,0
7966,7471-WNSUF,60,24.15,1505.9,0
7967,8942-DBMHZ,12,20.45,255.35,0
7968,4301-VVZKA,16,75.4,1189.4,0
7969,9199-PWQVC,63,79.7,4786.15,0
7970,4824-GUCBY,22,81.7,1820.9,0
7971,5393-HJZSM,32,76.3,2404.15,0
7972,7074-IEVOJ,3,79.4,205.05,1
7973,9625-QSTYE,13,81.15,952.3,1
7974,0862-PRCBS,68,103.75,7039.45,0
7975,8812-ZRHFP,30,86.45,2538.05,0
7976,5146-CBVOE,16,75.1,1212.85,0
7977,0454-OKRCT,33,80.6,2651.1,0
7978,5787-KXGIY,72,19.3,1304.8,0
7979,4750-ZRXIU,4,84.6,360.1,1
7980,4198-VFOEA,12,33.6,435.45,0
7981,6630-UJZMY,4,83.25,308.05,0
7982,5709-LVOEQ,0,80.85,0.0,0
7983,6400-BWQKW,6,79.05,434.5,1
7984,2692-AQCPF,65,108.05,7118.9,0
7985,0811-GSDTP,13,30.15,382.2,0
7986,0347-UBKUZ,15,19.9,320.45,0
7987,0835-DUUIQ,24,21.05,531.55,0
7988,7567-ECMCM,24,79.85,2001.0,0
7989,6115-ZTBFQ,72,65.5,4919.7,0
7990,6353-BRMMA,54,104.1,5645.8,0
7991,6680-WKXRZ,3,74.4,215.8,1
7992,6231-WFGFH,4,20.5,77.6,0
7993,9904-EHEVJ,32,91.35,2896.55,0
7994,7028-DVOIQ,35,99.05,3395.8,1
7995,6169-PPETC,35,20.5,759.35,0
7996,4208-UFFGW,2,44.95,85.15,1
7997,8584-KMVXD,8,75.6,535.55,0
7998,8467-WYNSR,22,55.1,1253.15,0
7999,0851-DFJKB,15,58.95,955.15,0
8000,5382-SOYZL,22,95.1,2162.6,0
8001,9448-REEVD,1,44.7,44.7,1
8002,3261-CQXOL,71,25.45,1813.35,0
8003,8388-FYNPZ,4,56.75,245.15,0
8004,4002-BQWPQ,25,81.75,2028.8,0
8005,5651-YLPRD,32,86.1,2723.75,0
8006,2826-DXLQO,7,29.8,220.45,0
8007,4378-BZYFP,17,20.5,365.8,0
8008,9489-UTFKA,8,60.9,551.95,0
8009,4849-PYRLQ,56,73.25,4054.2,0
8010,9117-SHLZX,1,45.7,45.7,1
8011,9889-TMAHG,8,100.3,832.35,1
8012,4541-RMRLG,7,19.25,112.3,1
8013,7764-BDPEE,3,20.85,60.65,0
8014,3429-IFLEM,71,77.35,5550.1,0
8015,3158-MOERK,2,96.0,174.8,1
8016,7294-TMAOP,1,90.55,90.55,1
8017,5002-GCQFH,49,93.85,4733.1,0
8018,0556-FJEGU,58,70.1,4048.95,0
8019,8919-FYFQZ,44,30.35,1359.7,1
8020,0604-THJFP,59,75.95,4542.35,0
8021,2834-JRTUA,71,108.05,7532.15,1
8022,5875-YPQFJ,1,69.9,69.9,1
8023,5879-SESNB,11,75.25,888.65,0
8024,6646-QVXLR,62,103.75,6383.35,1
8025,6461-PPAXN,35,54.95,1916.0,0
8026,3318-ISQFQ,20,19.5,413.0,0
8027,1106-HRLKZ,40,19.6,808.95,0
8028,2483-XSSMZ,39,47.85,1886.4,0
8029,8603-IJWDN,1,86.6,86.6,1
8030,8165-ZJRNM,72,23.75,1679.25,0
8031,9369-XFEHK,33,80.6,2656.5,1
8032,2604-XVDAM,12,43.8,540.95,0
8033,3717-OFRTN,1,19.75,19.75,0
8034,1206-EHBDD,56,80.3,4513.65,0
8035,3842-IYKUE,35,85.3,2917.5,1
8036,6641-XRPSU,34,70.0,2416.1,1
8037,1374-DMZUI,4,94.3,424.45,1
8038,9046-JBFWA,27,19.15,537.35,0
8039,3280-NMUVX,34,19.6,678.8,0
8040,8361-LBRDI,58,24.35,1423.85,0
8041,4883-KCPZJ,22,25.25,555.4,0
8042,9108-EQPNQ,10,26.1,225.55,0
8043,7277-KAMWT,13,20.0,268.45,0
8044,2545-LXYVJ,72,20.7,1492.1,0
8045,3234-VKACU,2,70.3,132.4,0
8046,8357-EQXFO,7,95.35,660.9,1
8047,1989-PRJHP,27,75.5,1893.95,1
8048,8120-JDCAM,4,69.55,284.9,0
8049,8917-FAEMR,37,19.85,784.25,0
8050,7047-YXDMZ,21,20.0,417.7,0
8051,2858-EIMXH,53,95.85,5016.25,0
8052,9524-EGPJC,18,90.1,1612.75,1
8053,6993-OHLXR,2,68.95,119.75,1
8054,8818-XYFCQ,32,99.55,3204.65,1
8055,6419-ZTTLE,23,20.75,485.2,0
8056,0929-HYQEW,3,50.15,160.85,0
8057,6614-YOLAC,71,58.65,4145.25,0
8058,7426-RHZGU,9,95.9,827.45,0
8059,4065-JJAVA,1,49.5,49.5,0
8060,4695-VADHF,18,57.45,990.85,1
8061,3863-IUBJR,12,53.65,696.35,1
8062,9361-YNQWJ,64,24.4,1601.2,0
8063,3748-FVMZZ,4,40.05,162.45,0
8064,9391-TTOYH,23,19.5,470.2,0
8065,1452-XRSJV,39,51.05,2066.0,0
8066,3422-WJOYD,28,54.35,1426.45,0
8067,8242-SOQUO,5,84.7,392.5,0
8068,7460-ITWWP,45,86.1,3861.45,0
8069,7147-AYBAA,37,70.35,2552.9,0
8070,7868-TMWMZ,60,110.0,6668.35,0
8071,4822-RVYBB,8,100.6,819.4,1
8072,6732-FZUGP,47,94.9,4615.25,0
8073,8436-BJUMM,26,83.75,2070.6,1
8074,4184-TJFAN,3,88.3,273.75,1
8075,8329-GWVPJ,50,69.75,3557.7,0
8076,1352-VHKAJ,27,71.6,1957.1,0
8077,4145-UQXUQ,8,92.1,729.95,1
8078,2632-TACXW,62,23.65,1416.75,0
8079,8146-QQKZH,71,81.85,5924.4,0
8080,1767-CJKBA,66,25.1,1697.7,0
8081,6445-TNRXS,68,114.7,7849.85,0
8082,4581-LNWUM,13,49.15,649.4,0
8083,4869-EPIUS,56,80.9,4557.5,0
8084,9948-YPTDG,38,79.45,3013.05,1
8085,1236-WFCDV,14,90.45,1266.1,1
8086,7296-PIXQY,14,70.2,1046.5,0
8087,4883-QICIH,32,69.75,2347.9,1
8088,3354-OADJP,8,54.25,447.75,0
8089,3524-WQDSG,43,99.3,4209.95,0
8090,1915-OAKWD,16,19.3,360.35,0
8091,0810-DHDBD,52,74.0,3877.65,0
8092,4026-SKKHW,3,50.25,152.3,0
8093,2829-HYVZP,29,19.8,572.2,0
8094,8329-IBCTI,1,19.65,19.65,1
8095,1271-SJBGZ,12,43.65,526.95,1
8096,3845-JHAMY,16,35.5,552.7,0
8097,7013-PSXHK,40,80.75,3208.65,0
8098,5669-SRAIP,5,39.5,210.75,1
8099,5981-ITEMU,40,97.1,3706.95,1
8100,3486-NPGST,36,19.55,620.75,0
8101,6941-PMGEP,5,80.0,412.5,1
8102,1624-WOIWJ,10,84.7,832.05,1
8103,2074-GKOWZ,2,89.55,185.55,1
8104,0376-YMCJC,23,90.6,1943.2,1
8105,6100-FJZDG,26,20.05,505.9,0
8106,4829-ZLJTK,72,112.4,8046.85,0
8107,1730-VFMWO,34,50.2,1815.3,0
8108,7143-BQIBA,10,62.25,612.95,0
8109,3800-LYTRK,14,55.7,795.15,0
8110,0634-SZPQA,23,90.05,2169.8,1
8111,9646-NMHXE,47,19.65,973.1,0
8112,7030-NJVDP,24,89.25,2210.2,0
8113,5536-RTPWK,49,99.05,4853.75,1
8114,8883-GRDWQ,20,54.0,1055.9,0
8115,6166-ILMNY,2,69.75,144.55,1
8116,7771-ZONAT,22,56.75,1304.85,0
8117,0655-RBDUG,7,98.05,713.0,1
8118,2111-DWYHN,1,21.1,21.1,0
8119,4194-WHFCB,59,96.65,5580.8,0
8120,4121-AGSIN,58,24.5,1497.9,0
8121,4361-BKAXE,41,114.5,4527.45,1
8122,9845-PEEKO,59,79.2,4590.35,0
8123,0455-XFASS,3,69.55,200.2,0
8124,0301-KOBTQ,32,20.05,614.45,0
8125,1751-NCDLI,46,98.85,4564.9,0
8126,4367-NUYAO,0,25.75,0.0,0
8127,9878-TNQGW,2,80.95,171.15,1
8128,9170-ARBTB,52,19.6,1012.4,0
8129,4441-NIHPT,13,74.3,940.35,1
8130,8999-BOHSE,11,89.7,1047.7,1
8131,7241-AJHFS,32,87.65,2766.4,0
8132,7029-RPUAV,17,100.45,1622.45,1
8133,4546-FOKWR,16,74.75,1129.35,0
8134,9036-CSKBW,51,107.45,5680.9,0
8135,5832-TRLPB,29,75.35,2243.9,0
8136,8590-YFFQO,70,64.95,4523.25,0
8137,8659-IOOPU,71,100.45,7159.7,0
8138,1338-CECEE,41,68.5,2839.95,0
8139,7439-DKZTW,1,80.55,80.55,0
8140,4646-QZXTF,7,81.25,580.1,0
8141,4607-CHPCA,25,90.4,2178.6,1
8142,9742-XOKTS,67,89.55,6038.55,0
8143,6921-OZMFH,5,55.7,259.4,0
8144,9578-FOMUK,15,24.8,324.15,0
8145,4712-UYOOI,20,20.0,417.65,0
8146,8824-RWFXJ,3,56.15,168.15,1
8147,7722-CVFXN,54,105.2,5637.85,0
8148,8717-VCTXJ,42,19.55,839.4,0
8149,7363-QTBIW,9,79.75,769.1,0
8150,4159-NAAIX,63,97.45,6253.0,0
8151,0971-QIFJK,69,24.25,1641.8,0
8152,9397-TZSHA,69,24.6,1678.05,0
8153,3391-JSQEW,40,50.15,2058.5,0
8154,0343-QLUZP,60,39.6,2424.5,0
8155,9763-PDTKK,4,94.4,387.2,1
8156,2176-LVPNX,71,89.85,6293.45,0
8157,7627-JKIAZ,37,78.95,2839.65,1
8158,3312-UUMZW,32,98.85,3145.9,0
8159,1271-UODNO,39,53.85,2200.7,0
8160,8461-EFQYM,38,24.25,914.4,0
8161,6900-RBKER,52,89.45,4577.75,0
8162,6891-JPYFF,48,105.25,4997.5,0
8163,1459-QNFQT,70,59.5,4144.8,0
8164,1047-NNCBF,20,70.55,1493.55,0
8165,3696-XRIEN,50,82.5,4179.1,0
8166,4081-DYXAV,19,44.85,893.55,1
8167,0074-HDKDG,25,61.6,1611.0,0
8168,8791-GFXLZ,12,49.05,593.05,0
8169,8111-SLLHI,39,105.65,4284.8,1
8170,0927-LCSMG,7,74.65,544.55,1
8171,9330-DHBFL,23,66.25,1533.8,0
8172,0098-BOWSO,27,19.4,529.8,0
